creationDate|Person.id|Tag.id
2010-01-19T13:51:10.863+00:00|27|2991
2010-01-19T13:51:10.863+00:00|27|2998
2010-01-19T13:51:10.863+00:00|27|3005
2010-01-19T13:51:10.863+00:00|27|3013
2010-01-19T13:51:10.863+00:00|27|3025
2010-01-19T13:51:10.863+00:00|27|3027
2010-01-19T13:51:10.863+00:00|27|3046
2010-01-19T13:51:10.863+00:00|27|5114
2010-01-19T13:51:10.863+00:00|27|5192
2010-01-19T13:51:10.863+00:00|27|6340
2010-01-19T13:51:10.863+00:00|27|6383
2010-01-19T13:51:10.863+00:00|27|6740
2010-01-19T13:51:10.863+00:00|27|6980
2010-01-19T13:51:10.863+00:00|27|6987
2010-01-19T13:51:10.863+00:00|27|7522
2010-01-19T13:51:10.863+00:00|27|9638
2010-01-19T13:51:10.863+00:00|27|10449
2010-01-19T13:51:10.863+00:00|27|10513
2010-01-19T13:51:10.863+00:00|27|11824
2012-06-26T12:37:35.179+00:00|30786325577740|1524
2012-06-26T12:37:35.179+00:00|30786325577740|2041
2012-06-26T12:37:35.179+00:00|30786325577740|14812
2012-03-13T15:16:08.597+00:00|28587302322196|280
2012-03-13T15:16:08.597+00:00|28587302322196|284
2012-03-13T15:16:08.597+00:00|28587302322196|448
2012-03-13T15:16:08.597+00:00|28587302322196|540
2012-03-13T15:16:08.597+00:00|28587302322196|806
2012-03-13T15:16:08.597+00:00|28587302322196|1028
2012-03-13T15:16:08.597+00:00|28587302322196|1185
2012-03-13T15:16:08.597+00:00|28587302322196|1615
2012-03-13T15:16:08.597+00:00|28587302322196|1644
2012-03-13T15:16:08.597+00:00|28587302322196|1984
2012-03-13T15:16:08.597+00:00|28587302322196|1985
2012-03-13T15:16:08.597+00:00|28587302322196|2779
2012-03-13T15:16:08.597+00:00|28587302322196|2799
2012-03-13T15:16:08.597+00:00|28587302322196|2826
2012-03-13T15:16:08.597+00:00|28587302322196|2878
2012-03-13T15:16:08.597+00:00|28587302322196|2890
2012-03-13T15:16:08.597+00:00|28587302322196|2945
2012-03-13T15:16:08.597+00:00|28587302322196|3004
2012-03-13T15:16:08.597+00:00|28587302322196|3010
2012-03-13T15:16:08.597+00:00|28587302322196|3083
2012-03-13T15:16:08.597+00:00|28587302322196|5156
2012-03-13T15:16:08.597+00:00|28587302322196|5158
2012-03-13T15:16:08.597+00:00|28587302322196|5854
2012-03-13T15:16:08.597+00:00|28587302322196|6071
2012-03-13T15:16:08.597+00:00|28587302322196|6377
2012-03-13T15:16:08.597+00:00|28587302322196|6658
2012-03-13T15:16:08.597+00:00|28587302322196|6962
2012-03-13T15:16:08.597+00:00|28587302322196|6990
2012-03-13T15:16:08.597+00:00|28587302322196|7534
2012-03-13T15:16:08.597+00:00|28587302322196|14189
2012-03-13T15:16:08.597+00:00|28587302322196|14956
2011-07-19T06:51:09.287+00:00|19791209299997|6
2011-07-19T06:51:09.287+00:00|19791209299997|206
2011-07-19T06:51:09.287+00:00|19791209299997|583
2011-07-19T06:51:09.287+00:00|19791209299997|1173
2011-07-19T06:51:09.287+00:00|19791209299997|1180
2011-07-19T06:51:09.287+00:00|19791209299997|1185
2011-07-19T06:51:09.287+00:00|19791209299997|1206
2011-07-19T06:51:09.287+00:00|19791209299997|1910
2011-07-19T06:51:09.287+00:00|19791209299997|1984
2011-07-19T06:51:09.287+00:00|19791209299997|1987
2011-07-19T06:51:09.287+00:00|19791209299997|1989
2011-07-19T06:51:09.287+00:00|19791209299997|2023
2011-07-19T06:51:09.287+00:00|19791209299997|9058
2011-07-19T06:51:09.287+00:00|19791209299997|9102
2011-07-19T06:51:09.287+00:00|19791209299997|9188
2011-07-19T06:51:09.287+00:00|19791209299997|11247
2011-07-19T06:51:09.287+00:00|19791209299997|11377
2010-04-18T01:27:21.494+00:00|2199023255573|3
2010-04-18T01:27:21.494+00:00|2199023255573|1189
2010-04-18T01:27:21.494+00:00|2199023255573|1676
2010-04-18T01:27:21.494+00:00|2199023255573|2785
2010-04-18T01:27:21.494+00:00|2199023255573|2806
2010-04-18T01:27:21.494+00:00|2199023255573|2931
2010-04-18T01:27:21.494+00:00|2199023255573|3072
2010-04-18T01:27:21.494+00:00|2199023255573|3114
2010-04-18T01:27:21.494+00:00|2199023255573|5736
2010-04-18T01:27:21.494+00:00|2199023255573|5753
2010-04-18T01:27:21.494+00:00|2199023255573|8143
2011-03-07T01:25:47.322+00:00|15393162788910|1200
2011-03-07T01:25:47.322+00:00|15393162788910|1506
2011-03-07T01:25:47.322+00:00|15393162788910|1532
2011-03-07T01:25:47.322+00:00|15393162788910|1533
2011-03-07T01:25:47.322+00:00|15393162788910|1992
2011-03-07T01:25:47.322+00:00|15393162788910|1993
2011-03-07T01:25:47.322+00:00|15393162788910|2105
2011-03-07T01:25:47.322+00:00|15393162788910|2795
2011-03-07T01:25:47.322+00:00|15393162788910|6433
2011-02-28T08:13:29.086+00:00|13194139533343|1410
2012-01-10T19:44:54.406+00:00|26388279066632|585
2012-01-10T19:44:54.406+00:00|26388279066632|1444
2012-01-10T19:44:54.406+00:00|26388279066632|6404
2012-01-10T19:44:54.406+00:00|26388279066632|8082
2011-04-14T02:38:49.734+00:00|15393162788912|590
2011-04-14T02:38:49.734+00:00|15393162788912|777
2011-04-14T02:38:49.734+00:00|15393162788912|1747
2011-04-14T02:38:49.734+00:00|15393162788912|2903
2011-04-14T02:38:49.734+00:00|15393162788912|6383
2011-04-14T02:38:49.734+00:00|15393162788912|9510
2010-01-19T23:03:07.674+00:00|33|282
2010-01-19T23:03:07.674+00:00|33|458
2010-01-19T23:03:07.674+00:00|33|775
2010-01-19T23:03:07.674+00:00|33|778
2010-01-19T23:03:07.674+00:00|33|779
2010-01-19T23:03:07.674+00:00|33|781
2010-01-19T23:03:07.674+00:00|33|796
2010-01-19T23:03:07.674+00:00|33|1164
2010-01-19T23:03:07.674+00:00|33|1446
2010-01-19T23:03:07.674+00:00|33|1506
2010-01-19T23:03:07.674+00:00|33|1984
2010-01-19T23:03:07.674+00:00|33|1988
2010-01-19T23:03:07.674+00:00|33|2004
2010-01-19T23:03:07.674+00:00|33|2007
2010-01-19T23:03:07.674+00:00|33|2011
2010-01-19T23:03:07.674+00:00|33|2017
2010-01-19T23:03:07.674+00:00|33|2044
2010-01-19T23:03:07.674+00:00|33|2051
2010-01-19T23:03:07.674+00:00|33|2056
2010-01-19T23:03:07.674+00:00|33|2058
2010-01-19T23:03:07.674+00:00|33|2065
2010-01-19T23:03:07.674+00:00|33|2100
2010-01-19T23:03:07.674+00:00|33|2119
2010-01-19T23:03:07.674+00:00|33|2778
2010-01-19T23:03:07.674+00:00|33|2804
2010-01-19T23:03:07.674+00:00|33|2806
2010-01-19T23:03:07.674+00:00|33|2819
2010-01-19T23:03:07.674+00:00|33|2832
2010-01-19T23:03:07.674+00:00|33|2833
2010-01-19T23:03:07.674+00:00|33|2846
2010-01-19T23:03:07.674+00:00|33|2852
2010-01-19T23:03:07.674+00:00|33|2916
2010-01-19T23:03:07.674+00:00|33|2945
2010-01-19T23:03:07.674+00:00|33|2961
2010-01-19T23:03:07.674+00:00|33|2979
2010-01-19T23:03:07.674+00:00|33|2990
2010-01-19T23:03:07.674+00:00|33|3044
2010-01-19T23:03:07.674+00:00|33|3056
2010-01-19T23:03:07.674+00:00|33|3059
2010-01-19T23:03:07.674+00:00|33|3077
2010-01-19T23:03:07.674+00:00|33|3089
2010-01-19T23:03:07.674+00:00|33|4955
2010-01-19T23:03:07.674+00:00|33|5067
2010-01-19T23:03:07.674+00:00|33|5182
2010-01-19T23:03:07.674+00:00|33|5196
2010-01-19T23:03:07.674+00:00|33|6004
2010-01-19T23:03:07.674+00:00|33|6383
2010-01-19T23:03:07.674+00:00|33|6413
2010-01-19T23:03:07.674+00:00|33|6740
2010-01-19T23:03:07.674+00:00|33|6981
2010-01-19T23:03:07.674+00:00|33|6985
2010-01-19T23:03:07.674+00:00|33|7032
2010-01-19T23:03:07.674+00:00|33|7089
2010-01-19T23:03:07.674+00:00|33|7218
2010-01-19T23:03:07.674+00:00|33|7516
2010-01-19T23:03:07.674+00:00|33|7523
2010-01-19T23:03:07.674+00:00|33|9063
2010-01-19T23:03:07.674+00:00|33|9317
2010-01-19T23:03:07.674+00:00|33|10037
2010-01-19T23:03:07.674+00:00|33|14791
2012-09-05T01:03:26.184+00:00|32985348833291|1524
2012-09-05T01:03:26.184+00:00|32985348833291|2054
2012-03-30T10:11:12.788+00:00|28587302322180|139
2012-03-30T10:11:12.788+00:00|28587302322180|294
2012-03-30T10:11:12.788+00:00|28587302322180|458
2012-03-30T10:11:12.788+00:00|28587302322180|572
2012-03-30T10:11:12.788+00:00|28587302322180|590
2012-03-30T10:11:12.788+00:00|28587302322180|788
2012-03-30T10:11:12.788+00:00|28587302322180|974
2012-03-30T10:11:12.788+00:00|28587302322180|1184
2012-03-30T10:11:12.788+00:00|28587302322180|1401
2012-03-30T10:11:12.788+00:00|28587302322180|1680
2012-03-30T10:11:12.788+00:00|28587302322180|1984
2012-03-30T10:11:12.788+00:00|28587302322180|1985
2012-03-30T10:11:12.788+00:00|28587302322180|1991
2012-03-30T10:11:12.788+00:00|28587302322180|1992
2012-03-30T10:11:12.788+00:00|28587302322180|1994
2012-03-30T10:11:12.788+00:00|28587302322180|2006
2012-03-30T10:11:12.788+00:00|28587302322180|2017
2012-03-30T10:11:12.788+00:00|28587302322180|2023
2012-03-30T10:11:12.788+00:00|28587302322180|2052
2012-03-30T10:11:12.788+00:00|28587302322180|2056
2012-03-30T10:11:12.788+00:00|28587302322180|2058
2012-03-30T10:11:12.788+00:00|28587302322180|2078
2012-03-30T10:11:12.788+00:00|28587302322180|2777
2012-03-30T10:11:12.788+00:00|28587302322180|2783
2012-03-30T10:11:12.788+00:00|28587302322180|2788
2012-03-30T10:11:12.788+00:00|28587302322180|2796
2012-03-30T10:11:12.788+00:00|28587302322180|2797
2012-03-30T10:11:12.788+00:00|28587302322180|2812
2012-03-30T10:11:12.788+00:00|28587302322180|2827
2012-03-30T10:11:12.788+00:00|28587302322180|2836
2012-03-30T10:11:12.788+00:00|28587302322180|2845
2012-03-30T10:11:12.788+00:00|28587302322180|2859
2012-03-30T10:11:12.788+00:00|28587302322180|2872
2012-03-30T10:11:12.788+00:00|28587302322180|2880
2012-03-30T10:11:12.788+00:00|28587302322180|2929
2012-03-30T10:11:12.788+00:00|28587302322180|2943
2012-03-30T10:11:12.788+00:00|28587302322180|2976
2012-03-30T10:11:12.788+00:00|28587302322180|3011
2012-03-30T10:11:12.788+00:00|28587302322180|3022
2012-03-30T10:11:12.788+00:00|28587302322180|3064
2012-03-30T10:11:12.788+00:00|28587302322180|3087
2012-03-30T10:11:12.788+00:00|28587302322180|5163
2012-03-30T10:11:12.788+00:00|28587302322180|5170
2012-03-30T10:11:12.788+00:00|28587302322180|5193
2012-03-30T10:11:12.788+00:00|28587302322180|5699
2012-03-30T10:11:12.788+00:00|28587302322180|6405
2012-03-30T10:11:12.788+00:00|28587302322180|6993
2012-03-30T10:11:12.788+00:00|28587302322180|6999
2012-03-30T10:11:12.788+00:00|28587302322180|7001
2012-03-30T10:11:12.788+00:00|28587302322180|7010
2012-03-30T10:11:12.788+00:00|28587302322180|7522
2012-03-30T10:11:12.788+00:00|28587302322180|7526
2012-03-30T10:11:12.788+00:00|28587302322180|7564
2012-03-30T10:11:12.788+00:00|28587302322180|7570
2012-03-30T10:11:12.788+00:00|28587302322180|9479
2012-03-30T10:11:12.788+00:00|28587302322180|9496
2012-03-30T10:11:12.788+00:00|28587302322180|9760
2012-03-30T10:11:12.788+00:00|28587302322180|9939
2012-03-30T10:11:12.788+00:00|28587302322180|10080
2012-03-30T10:11:12.788+00:00|28587302322180|10322
2012-03-30T10:11:12.788+00:00|28587302322180|10991
2012-03-30T10:11:12.788+00:00|28587302322180|11408
2012-03-30T10:11:12.788+00:00|28587302322180|11557
2012-03-30T10:11:12.788+00:00|28587302322180|11609
2012-03-30T10:11:12.788+00:00|28587302322180|12273
2010-06-22T21:48:51.442+00:00|4398046511148|545
2010-06-22T21:48:51.442+00:00|4398046511148|809
2010-06-22T21:48:51.442+00:00|4398046511148|1021
2010-06-22T21:48:51.442+00:00|4398046511148|1173
2010-06-22T21:48:51.442+00:00|4398046511148|1195
2010-06-22T21:48:51.442+00:00|4398046511148|1201
2010-06-22T21:48:51.442+00:00|4398046511148|1988
2010-06-22T21:48:51.442+00:00|4398046511148|1997
2010-06-22T21:48:51.442+00:00|4398046511148|1999
2010-06-22T21:48:51.442+00:00|4398046511148|2049
2010-06-22T21:48:51.442+00:00|4398046511148|2075
2010-06-22T21:48:51.442+00:00|4398046511148|2819
2010-06-22T21:48:51.442+00:00|4398046511148|5191
2010-06-22T21:48:51.442+00:00|4398046511148|5192
2010-06-22T21:48:51.442+00:00|4398046511148|6413
2010-06-22T21:48:51.442+00:00|4398046511148|7604
2010-03-24T18:14:04.882+00:00|2199023255557|65
2010-03-24T18:14:04.882+00:00|2199023255557|2123
2010-03-24T18:14:04.882+00:00|2199023255557|3111
2010-03-24T18:14:04.882+00:00|2199023255557|7407
2010-03-24T18:14:04.882+00:00|2199023255557|8736
2010-12-24T05:25:34.086+00:00|10995116277782|470
2010-12-24T05:25:34.086+00:00|10995116277782|588
2010-12-24T05:25:34.086+00:00|10995116277782|598
2010-12-24T05:25:34.086+00:00|10995116277782|798
2010-12-24T05:25:34.086+00:00|10995116277782|805
2010-12-24T05:25:34.086+00:00|10995116277782|974
2010-12-24T05:25:34.086+00:00|10995116277782|1031
2010-12-24T05:25:34.086+00:00|10995116277782|1174
2010-12-24T05:25:34.086+00:00|10995116277782|1183
2010-12-24T05:25:34.086+00:00|10995116277782|1527
2010-12-24T05:25:34.086+00:00|10995116277782|1644
2010-12-24T05:25:34.086+00:00|10995116277782|1676
2010-12-24T05:25:34.086+00:00|10995116277782|1764
2010-12-24T05:25:34.086+00:00|10995116277782|1984
2010-12-24T05:25:34.086+00:00|10995116277782|1986
2010-12-24T05:25:34.086+00:00|10995116277782|1989
2010-12-24T05:25:34.086+00:00|10995116277782|1997
2010-12-24T05:25:34.086+00:00|10995116277782|1998
2010-12-24T05:25:34.086+00:00|10995116277782|2044
2010-12-24T05:25:34.086+00:00|10995116277782|2050
2010-12-24T05:25:34.086+00:00|10995116277782|2805
2010-12-24T05:25:34.086+00:00|10995116277782|2808
2010-12-24T05:25:34.086+00:00|10995116277782|2900
2010-12-24T05:25:34.086+00:00|10995116277782|2994
2010-12-24T05:25:34.086+00:00|10995116277782|3000
2010-12-24T05:25:34.086+00:00|10995116277782|3001
2010-12-24T05:25:34.086+00:00|10995116277782|3080
2010-12-24T05:25:34.086+00:00|10995116277782|4844
2010-12-24T05:25:34.086+00:00|10995116277782|4849
2010-12-24T05:25:34.086+00:00|10995116277782|5063
2010-12-24T05:25:34.086+00:00|10995116277782|5067
2010-12-24T05:25:34.086+00:00|10995116277782|5176
2010-12-24T05:25:34.086+00:00|10995116277782|5183
2010-12-24T05:25:34.086+00:00|10995116277782|6100
2010-12-24T05:25:34.086+00:00|10995116277782|6394
2010-12-24T05:25:34.086+00:00|10995116277782|6490
2010-12-24T05:25:34.086+00:00|10995116277782|6962
2010-12-24T05:25:34.086+00:00|10995116277782|7507
2010-12-24T05:25:34.086+00:00|10995116277782|7522
2010-12-24T05:25:34.086+00:00|10995116277782|7582
2010-12-24T05:25:34.086+00:00|10995116277782|7594
2010-12-24T05:25:34.086+00:00|10995116277782|7610
2010-12-24T05:25:34.086+00:00|10995116277782|9102
2010-12-24T05:25:34.086+00:00|10995116277782|9144
2010-12-24T05:25:34.086+00:00|10995116277782|9319
2010-12-24T05:25:34.086+00:00|10995116277782|10951
2010-12-24T05:25:34.086+00:00|10995116277782|11388
2010-12-24T05:25:34.086+00:00|10995116277782|11572
2010-12-24T05:25:34.086+00:00|10995116277782|12807
2010-12-24T05:25:34.086+00:00|10995116277782|13157
2010-12-24T05:25:34.086+00:00|10995116277782|13843
2010-12-24T05:25:34.086+00:00|10995116277782|13870
2010-01-03T15:10:31.499+00:00|14|139
2010-01-03T15:10:31.499+00:00|14|290
2010-01-03T15:10:31.499+00:00|14|584
2010-01-03T15:10:31.499+00:00|14|779
2010-01-03T15:10:31.499+00:00|14|781
2010-01-03T15:10:31.499+00:00|14|782
2010-01-03T15:10:31.499+00:00|14|783
2010-01-03T15:10:31.499+00:00|14|804
2010-01-03T15:10:31.499+00:00|14|1031
2010-01-03T15:10:31.499+00:00|14|1621
2010-01-03T15:10:31.499+00:00|14|1760
2010-01-03T15:10:31.499+00:00|14|1763
2010-01-03T15:10:31.499+00:00|14|1997
2010-01-03T15:10:31.499+00:00|14|2001
2010-01-03T15:10:31.499+00:00|14|2008
2010-01-03T15:10:31.499+00:00|14|2031
2010-01-03T15:10:31.499+00:00|14|2038
2010-01-03T15:10:31.499+00:00|14|2045
2010-01-03T15:10:31.499+00:00|14|2067
2010-01-03T15:10:31.499+00:00|14|2074
2010-01-03T15:10:31.499+00:00|14|2794
2010-01-03T15:10:31.499+00:00|14|2797
2010-01-03T15:10:31.499+00:00|14|2824
2010-01-03T15:10:31.499+00:00|14|2825
2010-01-03T15:10:31.499+00:00|14|2826
2010-01-03T15:10:31.499+00:00|14|2865
2010-01-03T15:10:31.499+00:00|14|2870
2010-01-03T15:10:31.499+00:00|14|2908
2010-01-03T15:10:31.499+00:00|14|2938
2010-01-03T15:10:31.499+00:00|14|2942
2010-01-03T15:10:31.499+00:00|14|2999
2010-01-03T15:10:31.499+00:00|14|3020
2010-01-03T15:10:31.499+00:00|14|3035
2010-01-03T15:10:31.499+00:00|14|3041
2010-01-03T15:10:31.499+00:00|14|3043
2010-01-03T15:10:31.499+00:00|14|3044
2010-01-03T15:10:31.499+00:00|14|5063
2010-01-03T15:10:31.499+00:00|14|5156
2010-01-03T15:10:31.499+00:00|14|5163
2010-01-03T15:10:31.499+00:00|14|6763
2010-01-03T15:10:31.499+00:00|14|6887
2010-01-03T15:10:31.499+00:00|14|6991
2010-01-03T15:10:31.499+00:00|14|7148
2010-01-03T15:10:31.499+00:00|14|7507
2010-01-03T15:10:31.499+00:00|14|7517
2010-01-03T15:10:31.499+00:00|14|8225
2010-01-03T15:10:31.499+00:00|14|8372
2010-01-03T15:10:31.499+00:00|14|10712
2010-01-03T15:10:31.499+00:00|14|10925
2010-01-03T15:10:31.499+00:00|14|11515
2010-01-03T15:10:31.499+00:00|14|11582
2011-10-06T01:23:31.981+00:00|21990232555526|6
2011-10-06T01:23:31.981+00:00|21990232555526|587
2011-10-06T01:23:31.981+00:00|21990232555526|588
2011-10-06T01:23:31.981+00:00|21990232555526|782
2011-10-06T01:23:31.981+00:00|21990232555526|1153
2011-10-06T01:23:31.981+00:00|21990232555526|1173
2011-10-06T01:23:31.981+00:00|21990232555526|1179
2011-10-06T01:23:31.981+00:00|21990232555526|1180
2011-10-06T01:23:31.981+00:00|21990232555526|1187
2011-10-06T01:23:31.981+00:00|21990232555526|1193
2011-10-06T01:23:31.981+00:00|21990232555526|1206
2011-10-06T01:23:31.981+00:00|21990232555526|1454
2011-10-06T01:23:31.981+00:00|21990232555526|1545
2011-10-06T01:23:31.981+00:00|21990232555526|1760
2011-10-06T01:23:31.981+00:00|21990232555526|1762
2011-10-06T01:23:31.981+00:00|21990232555526|1863
2011-10-06T01:23:31.981+00:00|21990232555526|1940
2011-10-06T01:23:31.981+00:00|21990232555526|2031
2011-10-06T01:23:31.981+00:00|21990232555526|2048
2011-10-06T01:23:31.981+00:00|21990232555526|2067
2011-10-06T01:23:31.981+00:00|21990232555526|5132
2011-10-06T01:23:31.981+00:00|21990232555526|6413
2011-10-06T01:23:31.981+00:00|21990232555526|6945
2011-10-06T01:23:31.981+00:00|21990232555526|9063
2011-10-06T01:23:31.981+00:00|21990232555526|9479
2011-10-06T01:23:31.981+00:00|21990232555526|11250
2011-10-06T01:23:31.981+00:00|21990232555526|11379
2010-10-28T05:49:29.470+00:00|8796093022238|284
2010-10-28T05:49:29.470+00:00|8796093022238|785
2010-10-28T05:49:29.470+00:00|8796093022238|1375
2010-10-28T05:49:29.470+00:00|8796093022238|1991
2010-10-28T05:49:29.470+00:00|8796093022238|2007
2010-10-28T05:49:29.470+00:00|8796093022238|2782
2010-10-28T05:49:29.470+00:00|8796093022238|2806
2010-10-28T05:49:29.470+00:00|8796093022238|2809
2010-10-28T05:49:29.470+00:00|8796093022238|2814
2010-10-28T05:49:29.470+00:00|8796093022238|2825
2010-10-28T05:49:29.470+00:00|8796093022238|2848
2010-10-28T05:49:29.470+00:00|8796093022238|2869
2010-10-28T05:49:29.470+00:00|8796093022238|2884
2010-10-28T05:49:29.470+00:00|8796093022238|2899
2010-10-28T05:49:29.470+00:00|8796093022238|2951
2010-10-28T05:49:29.470+00:00|8796093022238|2979
2010-10-28T05:49:29.470+00:00|8796093022238|2987
2010-10-28T05:49:29.470+00:00|8796093022238|2989
2010-10-28T05:49:29.470+00:00|8796093022238|3018
2010-10-28T05:49:29.470+00:00|8796093022238|3036
2010-10-28T05:49:29.470+00:00|8796093022238|3069
2010-10-28T05:49:29.470+00:00|8796093022238|3089
2010-10-28T05:49:29.470+00:00|8796093022238|3103
2010-10-28T05:49:29.470+00:00|8796093022238|3108
2010-10-28T05:49:29.470+00:00|8796093022238|5178
2010-10-28T05:49:29.470+00:00|8796093022238|5417
2010-10-28T05:49:29.470+00:00|8796093022238|5456
2010-10-28T05:49:29.470+00:00|8796093022238|5598
2010-10-28T05:49:29.470+00:00|8796093022238|5673
2010-10-28T05:49:29.470+00:00|8796093022238|5766
2010-10-28T05:49:29.470+00:00|8796093022238|5794
2010-10-28T05:49:29.470+00:00|8796093022238|5886
2010-10-28T05:49:29.470+00:00|8796093022238|5947
2010-10-28T05:49:29.470+00:00|8796093022238|6050
2010-10-28T05:49:29.470+00:00|8796093022238|6361
2010-10-28T05:49:29.470+00:00|8796093022238|6363
2010-10-28T05:49:29.470+00:00|8796093022238|6440
2010-10-28T05:49:29.470+00:00|8796093022238|6740
2010-10-28T05:49:29.470+00:00|8796093022238|6817
2010-10-28T05:49:29.470+00:00|8796093022238|6931
2010-10-28T05:49:29.470+00:00|8796093022238|6952
2010-10-28T05:49:29.470+00:00|8796093022238|6962
2010-10-28T05:49:29.470+00:00|8796093022238|7486
2010-10-28T05:49:29.470+00:00|8796093022238|7512
2010-10-28T05:49:29.470+00:00|8796093022238|7522
2010-10-28T05:49:29.470+00:00|8796093022238|7572
2010-10-28T05:49:29.470+00:00|8796093022238|8135
2010-10-28T05:49:29.470+00:00|8796093022238|8138
