creationDate|Forum.id|Person.id
2012-05-28T08:39:13.033+00:00|962072674367|19791209300009
2012-05-28T08:39:13.033+00:00|962072674367|26388279066641
2012-05-28T08:39:13.033+00:00|962072674367|26388279066664
2012-07-03T00:55:26.938+00:00|962072674367|30786325577731
2011-07-09T04:07:20.661+00:00|65|10995116277761
2012-08-18T19:05:01.772+00:00|65|28587302322180
2012-06-08T22:00:34.956+00:00|962072674370|10995116277761
2012-06-08T22:00:34.956+00:00|962072674370|28587302322180
2011-05-16T01:53:43.018+00:00|549755813955|10995116277761
2012-03-30T10:11:22.788+00:00|549755813955|28587302322180
2012-01-08T05:49:06.180+00:00|824633720902|10995116277761
2010-11-13T15:50:19.443+00:00|71|10995116277761
2012-03-30T10:11:22.788+00:00|71|28587302322180
2012-03-30T10:11:22.788+00:00|481036337225|28587302322180
2011-12-16T02:01:25.127+00:00|755914244172|10995116277761
2012-03-30T10:11:22.788+00:00|755914244172|28587302322180
2010-12-24T06:01:39.555+00:00|343597383757|10995116277761
2012-03-30T10:11:22.788+00:00|343597383757|28587302322180
2012-03-22T02:39:30.672+00:00|893353197646|10995116277761
2012-03-30T10:11:22.788+00:00|893353197646|28587302322180
2011-04-09T10:32:27.153+00:00|481036337232|10995116277761
2012-07-18T03:56:27.674+00:00|1030792151121|10995116277761
2012-07-18T03:56:27.674+00:00|1030792151121|28587302322180
2011-04-25T07:21:24.285+00:00|481036337234|10995116277761
2012-03-30T10:11:22.788+00:00|481036337234|28587302322180
2010-11-13T15:50:19.443+00:00|137438953555|10995116277761
2010-11-13T15:50:19.443+00:00|274877907028|10995116277761
2011-12-24T07:15:46.786+00:00|755914244181|10995116277761
2012-03-30T10:11:22.788+00:00|755914244181|28587302322180
2012-03-30T10:11:22.788+00:00|68719476822|28587302322180
2010-11-13T15:50:19.443+00:00|206158430295|10995116277761
2012-03-30T10:11:22.788+00:00|206158430295|28587302322180
2011-12-18T01:31:12.054+00:00|755914244184|10995116277761
2012-03-30T10:11:22.788+00:00|481036337241|28587302322180
2012-03-30T10:11:22.788+00:00|618475290714|28587302322180
2012-03-30T10:11:22.788+00:00|755914244187|28587302322180
2010-11-13T15:50:19.443+00:00|68719476829|10995116277761
2012-03-30T10:11:22.788+00:00|68719476829|28587302322180
2010-11-13T15:50:19.443+00:00|137438953566|10995116277761
2012-03-30T10:11:22.788+00:00|137438953566|28587302322180
2012-03-30T10:11:22.788+00:00|481036337248|28587302322180
2012-03-30T10:11:22.788+00:00|755914244193|28587302322180
2012-07-20T18:18:00.353+00:00|1030792151138|28587302322180
2012-02-23T03:56:54.559+00:00|824633720931|10995116277761
2012-02-23T06:35:21.365+00:00|274877907045|19791209300010
2012-05-26T21:12:45.336+00:00|274877907045|24189255811081
2011-08-21T06:11:25.212+00:00|343597383782|19791209300010
2012-03-01T06:54:57.961+00:00|824633720936|19791209300010
2012-03-01T06:54:57.961+00:00|824633720936|24189255811081
2012-06-06T15:06:50.770+00:00|962072674409|19791209300010
2011-11-19T21:12:31.365+00:00|755914244203|19791209300010
2011-12-29T07:56:49.032+00:00|687194767470|24189255811081
2012-01-05T16:37:13.789+00:00|755914244207|24189255811081
2011-08-21T06:11:25.212+00:00|481036337264|19791209300010
2011-08-21T06:11:25.212+00:00|549755814001|19791209300010
2011-12-29T07:56:49.032+00:00|549755814001|24189255811081
2012-02-13T05:43:33.389+00:00|824633720946|24189255811081
2011-12-29T07:56:49.032+00:00|481036337267|24189255811081
2011-08-21T06:11:25.212+00:00|412316860532|19791209300010
2011-12-29T07:56:49.032+00:00|412316860532|24189255811081
2012-08-19T13:59:47.154+00:00|1030792151157|24189255811081
2011-08-21T06:11:25.212+00:00|618475290742|19791209300010
2012-05-10T17:34:00.075+00:00|962072674423|19791209300010
2012-05-10T17:34:00.075+00:00|962072674423|24189255811081
2011-12-17T14:57:17.676+00:00|755914244216|19791209300010
2011-12-29T07:56:49.032+00:00|755914244216|24189255811081
2011-09-06T00:54:07.436+00:00|618475290745|19791209300010
2011-08-21T06:11:25.212+00:00|412316860539|19791209300010
2012-05-24T11:39:02.503+00:00|962072674428|24189255811081
2011-09-05T11:45:52.651+00:00|618475290750|19791209300010
2011-12-29T07:56:49.032+00:00|618475290750|24189255811081
2011-07-09T04:07:20.661+00:00|343597383835|27
2012-05-27T09:36:47.971+00:00|343597383835|13194139533343
2011-11-05T05:12:08.529+00:00|343597383835|19791209300010
2012-07-14T17:55:09.094+00:00|343597383835|28587302322210
2012-04-30T23:25:53.415+00:00|618475290780|24189255811081
2011-06-16T20:56:21.117+00:00|68719476894|6597069766699
2012-04-06T18:46:41.851+00:00|68719476894|24189255811081
2012-08-07T16:50:34.262+00:00|824633720994|19791209300010
2012-08-02T23:34:57.986+00:00|824633720994|26388279066664
2012-04-18T16:46:55.284+00:00|824633720994|28587302322180
2012-04-06T18:46:41.851+00:00|755914244259|2199023255557
2012-06-26T01:20:45.997+00:00|755914244259|4398046511148
2012-02-16T08:47:37.433+00:00|755914244259|6597069766699
2012-05-26T21:12:45.336+00:00|755914244259|8796093022238
2012-03-30T16:39:33.494+00:00|755914244259|19791209299968
2012-04-30T23:25:53.415+00:00|755914244259|19791209299997
2012-05-17T19:59:24.966+00:00|755914244259|19791209300009
2012-02-03T10:37:05.877+00:00|755914244259|21990232555527
2012-08-21T17:52:08.051+00:00|755914244259|28587302322180
2012-07-14T05:38:51.120+00:00|755914244259|28587302322196
2012-06-27T16:13:25.772+00:00|618475290788|26388279066664
2012-08-06T10:03:37.082+00:00|1030792151210|26388279066664
2012-02-20T19:44:00.441+00:00|618475290795|26388279066664
2012-06-12T16:30:08.883+00:00|962072674476|26388279066664
2012-07-14T07:33:02.413+00:00|1030792151213|26388279066664
2012-08-03T18:11:19.525+00:00|1030792151214|26388279066664
2012-02-20T19:44:00.441+00:00|824633721007|26388279066664
2012-02-20T19:44:00.441+00:00|755914244273|26388279066664
2012-02-20T19:44:00.441+00:00|755914244275|26388279066664
2012-09-05T10:55:29.877+00:00|1030792151221|26388279066664
2012-04-02T17:49:44.209+00:00|824633721015|16
2012-07-25T03:44:07.239+00:00|824633721015|10995116277782
2012-06-27T16:13:25.772+00:00|824633721015|19791209299987
2012-07-01T12:53:59.126+00:00|824633721015|19791209300010
2012-05-09T18:49:04.012+00:00|824633721015|24189255811104
2012-08-02T23:34:57.986+00:00|824633721015|26388279066641
2012-08-12T06:06:10.308+00:00|824633721015|28587302322180
2012-03-17T06:08:12.621+00:00|824633721015|28587302322210
2012-07-10T19:48:34.747+00:00|1030792151224|16
2012-07-10T19:48:34.747+00:00|1030792151224|10995116277782
2012-07-10T19:48:34.747+00:00|1030792151224|19791209299987
2012-07-10T19:48:34.747+00:00|1030792151224|19791209300010
2012-07-10T19:48:34.747+00:00|1030792151224|24189255811104
2012-07-10T19:48:34.747+00:00|1030792151224|28587302322196
2012-07-26T10:58:09.168+00:00|1030792151226|16
2012-07-26T10:58:09.168+00:00|1030792151226|19791209299987
2012-07-26T10:58:09.168+00:00|1030792151226|19791209300010
2012-07-26T10:58:09.168+00:00|1030792151226|24189255811104
2012-07-26T10:58:09.168+00:00|1030792151226|26388279066641
2012-07-26T10:58:09.168+00:00|1030792151226|28587302322180
2012-07-26T10:58:09.168+00:00|1030792151226|28587302322196
2012-07-26T10:58:09.168+00:00|1030792151226|28587302322210
2012-07-10T02:36:24.820+00:00|1030792151229|16
2012-07-10T02:36:24.820+00:00|1030792151229|10995116277761
2012-07-10T02:36:24.820+00:00|1030792151229|10995116277782
2012-07-10T02:36:24.820+00:00|1030792151229|19791209300010
2012-07-10T02:36:24.820+00:00|1030792151229|26388279066641
2012-07-10T02:36:24.820+00:00|1030792151229|28587302322180
2012-07-10T02:36:24.820+00:00|1030792151229|28587302322196
2012-07-10T02:36:24.820+00:00|1030792151229|28587302322210
2012-04-07T12:02:04.813+00:00|893353197758|16
2012-04-07T12:02:04.813+00:00|893353197758|10995116277761
2012-04-07T12:02:04.813+00:00|893353197758|19791209300010
2012-04-07T12:02:04.813+00:00|893353197758|24189255811104
2012-04-07T12:02:04.813+00:00|893353197758|26388279066641
2012-04-07T12:02:04.813+00:00|893353197758|28587302322180
2012-04-07T12:02:04.813+00:00|893353197758|28587302322196
2012-04-07T12:02:04.813+00:00|893353197758|28587302322210
2012-09-01T14:01:18.383+00:00|1030792151231|10995116277761
2012-09-01T14:01:18.383+00:00|1030792151231|10995116277782
2012-09-01T14:01:18.383+00:00|1030792151231|19791209299987
2012-09-01T14:01:18.383+00:00|1030792151231|19791209300010
2012-09-01T14:01:18.383+00:00|1030792151231|24189255811104
2012-09-01T14:01:18.383+00:00|1030792151231|26388279066641
2012-09-01T14:01:18.383+00:00|1030792151231|28587302322180
2012-09-01T14:01:18.383+00:00|1030792151231|28587302322210
2012-04-14T02:43:59.571+00:00|893353197761|16
2012-04-14T02:43:59.571+00:00|893353197761|10995116277761
2012-04-14T02:43:59.571+00:00|893353197761|19791209299987
2012-04-14T02:43:59.571+00:00|893353197761|24189255811104
2012-04-14T02:43:59.571+00:00|893353197761|26388279066641
2012-04-14T02:43:59.571+00:00|893353197761|28587302322196
2012-04-14T02:43:59.571+00:00|893353197761|28587302322210
2012-07-02T10:51:55.946+00:00|412316860611|16
2012-05-27T09:36:47.971+00:00|412316860611|10995116277761
2012-04-25T09:34:29.949+00:00|412316860611|28587302322180
2012-08-12T07:54:37.028+00:00|412316860611|28587302322210
2011-06-16T20:56:21.117+00:00|206158430452|2199023255557
2012-03-12T21:29:07.450+00:00|206158430452|2199023255573
2012-03-07T04:11:33.637+00:00|206158430452|19791209300009
2012-02-16T08:47:37.433+00:00|206158430452|24189255811081
2012-06-29T10:06:26.262+00:00|206158430452|24189255811121
2012-04-25T09:34:29.949+00:00|245|28587302322180
2012-02-19T12:17:11.407+00:00|274877907190|24189255811081
2011-07-21T19:22:37.623+00:00|274877907190|15393162788899
2012-03-17T17:46:50.206+00:00|274877907190|19791209299987
2011-11-07T00:38:16.763+00:00|274877907190|19791209299997
2012-08-04T21:57:13.024+00:00|274877907190|15393162788877
2012-02-03T05:29:40.780+00:00|274877907190|19791209299968
2011-06-21T13:30:13.890+00:00|274877907190|10995116277782
2012-02-28T09:23:19.742+00:00|274877907190|24189255811104
2012-02-11T15:20:14.605+00:00|274877907190|4398046511148
2011-07-08T10:31:06.099+00:00|274877907190|10995116277783
2011-03-15T16:08:23.840+00:00|274877907190|33
2011-06-22T21:06:38.606+00:00|274877907190|15393162788912
2012-08-19T16:26:18.806+00:00|274877907190|27
2011-03-22T20:35:53.149+00:00|274877907190|6597069766701
2012-04-18T00:46:47.208+00:00|274877907190|6597069766699
2011-08-13T13:26:56.719+00:00|274877907190|8796093022238
2012-07-23T04:50:34.173+00:00|274877907190|26388279066664
2012-04-18T07:19:55.992+00:00|274877907190|26388279066641
2012-08-18T22:33:12.516+00:00|274877907190|28587302322191
2012-04-12T14:07:49.207+00:00|274877907190|2199023255557
2011-08-20T11:07:44.740+00:00|274877907190|47
2011-10-09T09:11:29.654+00:00|274877907190|19791209300009
2012-09-10T22:55:37.268+00:00|274877907190|21990232555527
2012-04-17T10:33:01.083+00:00|274877907190|26388279066650
2011-12-06T14:05:35.491+00:00|274877907190|21990232555526
2012-03-25T11:49:02.385+00:00|274877907190|14
2012-04-09T11:36:08.655+00:00|206158430455|28587302322180
2010-12-22T22:45:12.466+00:00|206158430455|47
2012-04-18T03:48:10.820+00:00|206158430455|16
2012-05-13T14:50:17.572+00:00|206158430455|26388279066664
2012-05-21T17:53:29.735+00:00|206158430455|15393162788877
2011-03-05T17:07:08.196+00:00|206158430455|2199023255573
2012-09-02T07:58:37.174+00:00|206158430455|19791209300009
2012-02-17T21:55:20.252+00:00|206158430455|21990232555526
2011-07-07T01:53:36.172+00:00|206158430455|10995116277782
2011-02-06T20:27:30.259+00:00|206158430455|33
2011-11-26T12:37:58.220+00:00|206158430455|15393162788912
2012-07-28T07:54:43.098+00:00|206158430455|26388279066650
2011-12-03T18:56:01.904+00:00|206158430455|15393162788910
2012-07-17T21:19:08.110+00:00|755914244344|28587302322180
2012-08-14T12:58:17.030+00:00|755914244344|26388279066664
2012-06-23T01:04:57.552+00:00|755914244344|28587302322191
2012-08-23T02:57:12.836+00:00|755914244344|2199023255573
2012-02-29T16:12:51.598+00:00|755914244344|21990232555526
2012-08-02T04:40:41.580+00:00|755914244344|30786325577740
2012-03-07T05:20:57.773+00:00|755914244344|15393162788912
2012-06-05T07:08:00.113+00:00|755914244344|2199023255557
2012-08-07T18:34:29.802+00:00|755914244344|15393162788910
2012-08-24T16:27:51.535+00:00|755914244344|6597069766701
2012-03-22T13:53:56.614+00:00|755914244344|8796093022238
2012-05-17T09:27:51.882+00:00|755914244344|19791209300010
2012-08-01T15:59:16.640+00:00|755914244344|24189255811104
2012-03-29T10:46:34.585+00:00|755914244344|26388279066641
2012-05-05T10:35:49.882+00:00|755914244344|4398046511148
2012-08-29T10:46:54.096+00:00|755914244344|30786325577731
2012-03-27T20:34:17.605+00:00|755914244344|19791209299997
2012-01-24T17:05:23.935+00:00|755914244344|24189255811121
2012-03-20T11:23:54.945+00:00|755914244344|21990232555527
2011-11-11T16:19:15.526+00:00|755914244344|15393162788877
2012-04-12T20:19:04.660+00:00|755914244344|28587302322210
2011-12-30T10:04:31.638+00:00|755914244344|15393162788899
2012-04-29T00:38:57.857+00:00|755914244344|28587302322196
2012-07-13T20:25:18.475+00:00|755914244344|14
2012-06-03T10:10:36.267+00:00|755914244344|24189255811081
2012-07-18T09:17:33.590+00:00|755914244344|27
2012-05-11T19:05:38.801+00:00|755914244344|26388279066650
2012-05-29T15:54:22.696+00:00|755914244344|26388279066632
2012-03-26T17:33:56.334+00:00|755914244344|16
2012-07-27T13:53:25.277+00:00|755914244344|19791209300009
2012-08-09T00:28:18.415+00:00|755914244344|47
2012-03-14T00:38:49.887+00:00|755914244344|10995116277761
2012-03-30T10:11:22.788+00:00|618475290874|28587302322180
2012-03-30T10:11:22.788+00:00|893353197819|28587302322180
2012-03-30T10:11:22.788+00:00|893353197824|28587302322180
2012-03-30T10:11:22.788+00:00|412316860673|28587302322180
2012-03-30T10:11:22.788+00:00|481036337412|28587302322180
2012-03-30T10:11:22.788+00:00|206158430469|28587302322180
2012-03-30T10:11:22.788+00:00|412316860678|28587302322180
2012-03-30T10:11:22.788+00:00|618475290887|28587302322180
2012-03-30T10:11:22.788+00:00|481036337418|28587302322180
2012-03-30T10:11:22.788+00:00|274877907211|28587302322180
2012-03-30T10:11:22.788+00:00|137438953740|28587302322180
2012-03-30T10:11:22.788+00:00|68719477005|28587302322180
2012-03-30T10:11:22.788+00:00|549755814159|28587302322180
2012-03-30T10:11:22.788+00:00|68719477008|28587302322180
2012-03-30T10:11:22.788+00:00|549755814163|28587302322180
2012-03-30T10:11:22.788+00:00|618475290902|28587302322180
2012-07-20T05:19:09.572+00:00|1030792151319|28587302322180
2012-03-30T10:11:22.788+00:00|755914244377|28587302322180
2012-03-30T10:11:22.788+00:00|481036337435|28587302322180
2012-07-27T13:39:49.803+00:00|962072674590|28587302322180
2012-06-29T10:06:26.262+00:00|755914244383|6597069766699
2012-03-19T20:01:49.431+00:00|755914244383|19791209300010
2012-06-30T05:52:42.806+00:00|962072674593|6597069766699
2012-06-30T05:52:42.806+00:00|962072674593|19791209300010
2012-02-19T13:01:59.306+00:00|824633721126|6597069766699
2012-02-19T13:01:59.306+00:00|824633721126|19791209300010
2012-08-24T12:12:22.828+00:00|1030792151335|6597069766699
2012-03-28T02:02:22.209+00:00|893353197864|6597069766699
2012-03-28T02:02:22.209+00:00|893353197864|19791209300010
2011-12-24T04:12:59.880+00:00|755914244394|6597069766699
2012-02-07T05:36:36.030+00:00|824633721131|6597069766699
2012-02-07T05:36:36.030+00:00|824633721131|19791209300010
2012-02-28T08:59:32.830+00:00|824633721132|6597069766699
2012-02-28T08:59:32.830+00:00|824633721132|19791209300010
2012-08-15T10:04:49.219+00:00|481036337455|28587302322210
2012-03-17T04:45:59.301+00:00|481036337459|28587302322210
2012-03-17T04:45:59.301+00:00|618475290932|28587302322210
2012-03-17T04:45:59.301+00:00|755914244407|28587302322210
2012-03-17T04:45:59.301+00:00|481036337464|28587302322210
2012-09-10T00:35:54.844+00:00|1099511628089|28587302322210
2012-06-02T16:46:34.254+00:00|962072674618|28587302322210
2012-03-17T04:45:59.301+00:00|755914244411|28587302322210
2012-03-17T04:45:59.301+00:00|755914244416|28587302322210
2012-03-17T04:45:59.301+00:00|755914244417|28587302322210
2012-03-17T04:45:59.301+00:00|755914244419|28587302322210
2012-03-17T04:45:59.301+00:00|824633721157|28587302322210
2012-04-02T18:14:12.723+00:00|618475290950|16
2012-01-10T07:30:15.303+00:00|618475290950|4398046511148
2012-01-09T19:07:16.286+00:00|618475290950|6597069766701
2012-02-23T06:35:21.365+00:00|618475290950|8796093022238
2011-11-05T05:12:08.529+00:00|618475290950|10995116277761
2012-01-10T07:30:15.303+00:00|618475290950|15393162788877
2012-05-17T04:05:00.952+00:00|618475290950|24189255811104
2012-03-19T20:01:49.431+00:00|618475290950|24189255811121
2012-08-07T16:50:34.262+00:00|618475290950|26388279066641
2012-07-01T12:53:59.126+00:00|618475290950|26388279066664
2012-07-19T13:47:31.535+00:00|618475290950|28587302322180
2012-04-27T07:34:54.374+00:00|618475290950|28587302322196
2012-07-11T15:56:05.149+00:00|618475290950|28587302322210
2012-03-09T21:15:36.654+00:00|893353197896|16
2012-03-09T21:15:36.654+00:00|893353197896|8796093022238
