creationDate|Forum.id|Person.id
2011-02-28T08:13:39.086+00:00|412316860611|13194139533343
2012-01-13T23:46:32.926+00:00|824633721028|26388279066650
2012-07-10T03:56:59.388+00:00|1030792151237|26388279066650
2012-04-30T21:24:38.892+00:00|893353197766|26388279066650
2012-08-03T03:28:28.620+00:00|1030792151239|26388279066650
2012-02-19T22:00:19.962+00:00|824633721032|26388279066650
2012-02-26T10:21:38.484+00:00|824633721033|26388279066650
2012-06-19T13:48:49.792+00:00|962072674506|26388279066650
2012-09-03T22:00:50.534+00:00|1030792151243|26388279066650
2012-09-03T16:02:16.621+00:00|1030792151244|26388279066650
2012-04-18T11:58:51.328+00:00|893353197773|26388279066650
2012-03-14T10:13:53.722+00:00|893353197774|26388279066650
2010-01-19T23:03:17.674+00:00|208|33
2011-06-22T21:21:44.457+00:00|549755814097|33
2011-01-05T18:44:41.844+00:00|412316860626|33
2011-11-01T16:50:57.098+00:00|687194767571|33
2010-05-15T02:40:19.491+00:00|137438953684|33
2011-11-09T20:40:48.855+00:00|755914244310|33
2010-11-10T01:36:20.741+00:00|343597383895|33
2010-02-11T19:55:02.903+00:00|216|33
2010-09-02T13:14:47.603+00:00|206158430425|33
2011-10-13T07:34:24.194+00:00|687194767578|33
2012-09-04T13:01:40.391+00:00|1030792151259|33
2012-09-04T10:32:52.495+00:00|1030792151260|33
2011-06-18T08:19:27.951+00:00|549755814109|33
2010-10-02T03:20:30.606+00:00|274877907166|33
2011-04-17T01:18:39.444+00:00|481036337375|33
2011-04-02T12:38:04.891+00:00|481036337377|33
2012-02-01T18:59:29.190+00:00|824633721058|33
2010-08-26T23:02:03.080+00:00|206158430435|33
2011-05-17T06:28:38.520+00:00|549755814116|33
2010-05-03T16:42:30.768+00:00|68719476965|33
2010-09-01T06:22:00.407+00:00|206158430438|33
2011-11-06T08:18:42.090+00:00|687194767593|33
2011-02-03T01:33:41.835+00:00|412316860650|33
2010-10-19T09:57:43.567+00:00|274877907179|33
2012-07-26T19:35:24.652+00:00|1030792151276|33
2010-03-09T01:34:07.395+00:00|68719476974|33
2010-09-03T07:11:23.626+00:00|206158430447|33
2010-06-28T18:06:07.526+00:00|137438953712|33
2011-11-11T21:45:34.460+00:00|755914244337|33
2012-02-16T23:43:42.807+00:00|824633721074|33
2011-12-24T01:38:58.702+00:00|755914244339|33
2010-08-31T00:24:44.501+00:00|206158430452|6597069766699
2010-01-09T18:37:27.970+00:00|245|47
2010-09-08T17:21:36.373+00:00|274877907190|47
2010-08-23T10:56:46.014+00:00|206158430455|47
2011-11-09T21:30:21.148+00:00|755914244344|47
2011-11-01T00:47:38.983+00:00|687194767609|47
2011-07-22T16:38:20.845+00:00|618475290874|47
2012-03-11T09:17:18.027+00:00|893353197819|47
2010-05-16T19:33:36.847+00:00|137438953724|47
2010-08-05T01:35:52.284+00:00|206158430461|47
2010-07-30T10:25:12.250+00:00|206158430462|47
2011-01-27T20:57:24.053+00:00|412316860671|47
2012-03-27T00:15:21.987+00:00|893353197824|47
2011-01-22T10:32:14.600+00:00|412316860673|47
2010-11-06T22:06:17.792+00:00|343597383939|47
2011-04-25T04:23:21.768+00:00|481036337412|47
2010-08-21T23:25:01.005+00:00|206158430469|47
2011-03-03T14:55:40.789+00:00|412316860678|47
2011-08-24T18:03:16.911+00:00|618475290887|47
2010-02-26T01:21:28.436+00:00|264|47
2010-02-27T00:23:07.319+00:00|265|47
2011-05-05T01:59:41.974+00:00|481036337418|47
2010-09-05T01:30:30.722+00:00|274877907211|47
2010-05-28T09:17:09.214+00:00|137438953740|47
2010-04-25T16:22:27.983+00:00|68719477005|47
2011-06-26T03:45:50.601+00:00|549755814159|47
2010-04-13T10:11:58.980+00:00|68719477008|47
2010-06-05T13:12:31.213+00:00|137438953745|47
2011-06-01T23:48:34.377+00:00|549755814163|47
2010-06-24T08:01:21.997+00:00|137438953748|47
2010-10-06T13:48:14.831+00:00|274877907221|47
2011-09-05T13:30:52.297+00:00|618475290902|47
2012-07-20T05:18:59.572+00:00|1030792151319|47
2011-12-10T11:46:35.437+00:00|755914244376|47
2011-12-17T23:37:49.956+00:00|755914244377|47
2010-05-01T16:20:06.449+00:00|68719477018|47
2011-04-05T13:18:29.609+00:00|481036337435|47
2011-04-25T02:06:47.186+00:00|481036337436|47
2011-04-14T02:38:59.734+00:00|481036337437|15393162788912
2012-07-03T00:55:26.938+00:00|962072674590|30786325577731
2011-11-27T01:08:41.517+00:00|755914244383|24189255811121
2012-06-30T05:52:32.806+00:00|962072674593|24189255811121
2012-02-19T13:01:49.306+00:00|824633721126|24189255811121
2012-08-24T12:12:12.828+00:00|1030792151335|24189255811121
2012-03-28T02:02:12.209+00:00|893353197864|24189255811121
2011-12-24T04:12:49.880+00:00|755914244394|24189255811121
2012-02-07T05:36:26.030+00:00|824633721131|24189255811121
2012-02-28T08:59:22.830+00:00|824633721132|24189255811121
2011-03-07T01:25:57.322+00:00|481036337455|15393162788910
2011-05-27T18:13:13.751+00:00|549755814193|15393162788910
2011-04-21T21:38:02.280+00:00|481036337459|15393162788910
2011-08-16T15:09:56.906+00:00|618475290932|15393162788910
2011-12-30T12:36:18.450+00:00|755914244407|15393162788910
2011-03-12T20:49:22.003+00:00|481036337464|15393162788910
2012-09-10T00:35:44.844+00:00|1099511628089|15393162788910
2012-06-02T16:46:24.254+00:00|962072674618|15393162788910
2011-12-15T12:50:38.918+00:00|755914244411|15393162788910
2012-07-16T19:59:00.053+00:00|1030792151356|15393162788910
2011-08-02T01:03:20.707+00:00|618475290941|15393162788910
2011-12-21T16:45:10.430+00:00|755914244415|15393162788910
2011-11-20T14:24:31.579+00:00|755914244416|15393162788910
2011-11-24T02:54:02.124+00:00|755914244417|15393162788910
2012-05-31T20:37:41.618+00:00|962072674626|15393162788910
2011-12-02T15:46:43.861+00:00|755914244419|15393162788910
2012-07-12T13:15:20.767+00:00|1030792151364|15393162788910
2012-01-25T02:26:01.520+00:00|824633721157|15393162788910
2011-08-21T06:11:25.212+00:00|618475290950|19791209300010
2012-03-09T21:15:26.654+00:00|893353197896|19791209300010
2012-08-09T14:00:59.637+00:00|1030792151369|19791209300010
2012-09-09T23:34:39.260+00:00|1099511628106|19791209300010
2012-03-12T06:37:39.930+00:00|893353197899|19791209300010
2011-11-18T22:50:18.781+00:00|755914244428|19791209300010
2011-11-16T21:17:18.651+00:00|755914244429|19791209300010
2011-10-20T06:57:57.362+00:00|687194767694|19791209300010
2012-03-16T10:19:46.583+00:00|893353197903|19791209300010
2012-05-17T09:24:57.186+00:00|962072674640|19791209300010
2012-04-24T22:36:56.412+00:00|893353197905|19791209300010
2012-03-16T03:59:34.257+00:00|893353197906|19791209300010
2012-07-22T23:42:18.523+00:00|1030792151379|19791209300010
2011-12-22T21:00:31.166+00:00|755914244436|19791209300010
2012-07-20T21:44:01.739+00:00|1030792151381|19791209300010
2012-05-27T18:51:16.993+00:00|962072674646|19791209300010
2011-03-12T15:40:52.861+00:00|481036337495|15393162788877
2012-03-19T21:30:44.350+00:00|893353197912|28587302322191
2012-01-10T19:45:04.406+00:00|824633721177|26388279066632
2012-03-17T04:45:59.301+00:00|893353197914|28587302322210
2010-07-11T03:44:48.819+00:00|206158430555|6597069766701
2011-10-17T04:08:55.182+00:00|687194767708|21990232555527
2012-03-30T08:50:21.110+00:00|893353197918|21990232555527
2012-02-19T14:20:54.490+00:00|824633721183|21990232555527
2012-08-22T21:15:12.707+00:00|1030792151392|21990232555527
2011-11-07T23:13:17.545+00:00|755914244449|21990232555527
2012-07-16T11:24:22.061+00:00|1030792151395|21990232555527
2011-11-06T10:54:18.536+00:00|687194767716|21990232555527
2012-05-27T14:52:42.475+00:00|962072674662|21990232555527
2012-05-06T15:25:01.050+00:00|893353197927|21990232555527
2012-06-02T02:17:57.998+00:00|962072674664|21990232555527
2012-05-18T19:46:39.480+00:00|962072674665|21990232555527
2011-08-22T08:52:06.139+00:00|618475290989|19791209300009
2012-02-09T08:54:58.780+00:00|824633721198|19791209300009
2012-09-13T07:31:40.889+00:00|1099511628143|19791209300009
2012-07-31T04:02:07.555+00:00|1030792151408|19791209300009
2012-04-17T21:16:00.104+00:00|893353197937|19791209300009
2012-01-14T02:08:54.653+00:00|824633721202|19791209300009
2012-02-26T09:40:59.641+00:00|824633721203|19791209300009
2012-03-30T20:19:47.329+00:00|893353197941|19791209300009
2012-04-16T23:59:18.328+00:00|893353197942|19791209300009
2012-05-12T21:06:18.492+00:00|962072674679|19791209300009
2011-12-26T21:47:33.887+00:00|755914244472|19791209300009
2012-06-26T08:06:04.009+00:00|962072674681|19791209300009
2012-04-28T04:54:52.144+00:00|893353197946|19791209300009
2012-07-29T21:11:29.623+00:00|1030792151419|19791209300009
2012-08-08T16:19:38.237+00:00|1030792151421|19791209300009
2012-01-02T01:21:30.107+00:00|755914244478|24189255811104
2012-06-23T02:08:48.774+00:00|962072674688|24189255811104
2012-08-04T07:23:53.790+00:00|1030792151425|24189255811104
2012-03-07T12:38:38.464+00:00|824633721218|24189255811104
2012-04-07T23:39:51.587+00:00|893353197955|24189255811104
2012-04-26T02:19:34.208+00:00|893353197957|24189255811104
2012-06-22T05:19:03.158+00:00|962072674694|24189255811104
2012-02-08T06:16:46.134+00:00|824633721224|24189255811104
2012-02-10T05:02:19.392+00:00|824633721225|24189255811104
2012-05-02T21:22:31.504+00:00|893353197962|24189255811104
2011-07-26T21:41:44.142+00:00|618475291019|19791209299968
2012-07-26T14:51:23.175+00:00|1030792151436|19791209299968
2011-08-10T01:48:23.297+00:00|618475291022|19791209299968
2012-02-13T13:38:13.308+00:00|824633721231|19791209299968
2011-08-27T14:21:57.068+00:00|618475291024|19791209299968
2011-12-28T12:48:24.773+00:00|755914244497|19791209299968
2011-12-01T23:50:28.523+00:00|755914244498|19791209299968
2012-08-22T02:42:15.160+00:00|1030792151443|19791209299968
2012-08-19T13:55:15.060+00:00|1030792151445|19791209299968
2011-10-28T00:12:12.152+00:00|687194767766|19791209299968
2011-11-02T06:09:32.863+00:00|687194767768|19791209299968
2012-03-03T04:24:26.923+00:00|824633721241|19791209299968
2012-03-17T01:33:57.128+00:00|893353197978|19791209299968
2011-10-28T12:52:38.143+00:00|687194767771|19791209299968
2012-04-14T12:04:49.341+00:00|893353197980|19791209299968
2011-11-20T23:26:11.739+00:00|755914244509|19791209299968
2012-06-03T21:46:32.697+00:00|962072674718|19791209299968
2012-07-20T15:44:08.509+00:00|1030792151455|19791209299968
2012-03-01T12:24:03.846+00:00|824633721248|19791209299968
2012-03-13T15:16:18.597+00:00|893353197985|28587302322196
2012-07-29T08:00:43.792+00:00|1030792151458|28587302322196
2012-07-25T09:33:59.745+00:00|1030792151459|28587302322196
2012-03-19T02:57:40.242+00:00|893353197989|28587302322196
2012-04-01T15:46:37.140+00:00|893353197990|28587302322196
2012-07-03T10:45:06.282+00:00|962072674727|28587302322196
2012-09-11T09:06:44.507+00:00|1099511628200|28587302322196
2012-08-26T19:27:37.571+00:00|1030792151465|28587302322196
2012-06-26T08:30:48.194+00:00|962072674730|28587302322196
2010-01-03T15:10:41.499+00:00|429|14
2010-12-24T05:25:44.086+00:00|343597384110|10995116277782
2011-09-17T05:42:40.897+00:00|687194767791|10995116277782
2012-08-29T01:09:43.179+00:00|1030792151473|10995116277782
2011-09-20T03:25:42.970+00:00|687194767794|10995116277782
2011-02-27T02:08:23.869+00:00|412316860851|10995116277782
2012-05-15T18:00:04.184+00:00|962072674740|10995116277782
2011-08-16T10:01:14.124+00:00|618475291063|10995116277782
2012-01-06T04:44:54.571+00:00|755914244536|10995116277782
2012-02-16T05:09:36.024+00:00|824633721273|10995116277782
2012-07-21T03:35:57.361+00:00|1030792151483|10995116277782
2011-11-04T16:11:55.501+00:00|687194767804|10995116277782
2012-02-22T22:03:54.678+00:00|824633721277|10995116277782
2012-08-23T00:41:18.463+00:00|1030792151486|10995116277782
2011-05-20T09:32:11.797+00:00|549755814335|10995116277782
2011-09-25T11:55:47.524+00:00|687194767808|10995116277782
2011-12-25T19:33:55.618+00:00|755914244545|10995116277782
2011-06-08T08:46:18.180+00:00|549755814338|10995116277782
2012-01-26T00:55:48.075+00:00|824633721285|10995116277782
2012-07-11T15:49:30.025+00:00|1030792151494|10995116277782
2010-06-22T21:49:01.442+00:00|137438953927|4398046511148
2012-06-26T12:37:45.179+00:00|962072674760|30786325577740
